Area Code,Area,Item Code,Item,Element Code,Element,cat,Unit,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
155,Vanuatu,2602,Onions,645,Food supply quantity (kg/capita/yr),,kg,0,0,0,0,0.11,0.01,0.01,0,0.01,0.14
155,Vanuatu,2602,Onions,664,Food supply (kcal/capita/day),,kcal/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2602,Onions,674,Protein supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2602,Onions,684,Fat supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2605,"Vegetables, other",5511,Production,,1000 tonnes,12,12,13,13,13,13,13,13,14,14
155,Vanuatu,2605,"Vegetables, other",5611,Import Quantity,,1000 tonnes,1,1,1,1,1,1,1,1,1,1
155,Vanuatu,2605,"Vegetables, other",5072,Stock Variation,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2605,"Vegetables, other",5911,Export Quantity,,1000 tonnes,1,1,1,1,0,0,0,0,0,0
155,Vanuatu,2605,"Vegetables, other",5301,Domestic supply quantity,,1000 tonnes,13,13,13,13,14,14,14,15,15,15
155,Vanuatu,2605,"Vegetables, other",5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2605,"Vegetables, other",5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2605,"Vegetables, other",5123,Losses,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2605,"Vegetables, other",5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2605,"Vegetables, other",5154,Other uses (non-food),,1000 tonnes,,,,,0,0,0,0,0,
155,Vanuatu,2605,"Vegetables, other",5171,Tourist consumption,,1000 tonnes,0,0,0,0,1,1,1,1,0,0
155,Vanuatu,2605,"Vegetables, other",5170,Residuals,,1000 tonnes,-1,-1,-1,-1,0,0,0,0,0,0
155,Vanuatu,2605,"Vegetables, other",5142,Food,,1000 tonnes,13,13,13,13,13,13,14,14,14,15
155,Vanuatu,2605,"Vegetables, other",645,Food supply quantity (kg/capita/yr),,kg,53.94,53.08,52.59,51.79,49.45,49.34,48.61,48.6,49.35,48.67
155,Vanuatu,2605,"Vegetables, other",664,Food supply (kcal/capita/day),,kcal/capita/day,34,34,33,32,31,31,31,31,31,31
155,Vanuatu,2605,"Vegetables, other",674,Protein supply quantity (g/capita/day),,g/capita/day,2.15,2.1,2.06,2.03,1.94,1.93,1.91,1.92,1.94,1.92
155,Vanuatu,2605,"Vegetables, other",684,Fat supply quantity (g/capita/day),,g/capita/day,0.29,0.29,0.29,0.28,0.27,0.26,0.27,0.26,0.27,0.26
155,Vanuatu,2919,Fruits - Excluding Wine,5511,Production,,1000 tonnes,22,21,21,22,22,22,22,22,22,22
155,Vanuatu,2919,Fruits - Excluding Wine,5611,Import Quantity,,1000 tonnes,1,1,1,1,1,1,1,1,1,1
155,Vanuatu,2919,Fruits - Excluding Wine,5072,Stock Variation,,1000 tonnes,0,0,0,0,1,1,0,0,0,0
155,Vanuatu,2919,Fruits - Excluding Wine,5911,Export Quantity,,1000 tonnes,0,0,0,0,1,0,0,0,0,0
155,Vanuatu,2919,Fruits - Excluding Wine,5301,Domestic supply quantity,,1000 tonnes,23,22,22,22,21,22,23,23,23,23
155,Vanuatu,2919,Fruits - Excluding Wine,5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2919,Fruits - Excluding Wine,5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2919,Fruits - Excluding Wine,5123,Losses,,1000 tonnes,1,1,1,1,1,1,1,1,1,1
155,Vanuatu,2919,Fruits - Excluding Wine,5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2919,Fruits - Excluding Wine,5154,Other uses (non-food),,1000 tonnes,,,,,0,0,0,0,0,0
155,Vanuatu,2919,Fruits - Excluding Wine,5171,Tourist consumption,,1000 tonnes,2,2,2,2,2,2,2,2,0,0
155,Vanuatu,2919,Fruits - Excluding Wine,5170,Residuals,,1000 tonnes,0,0,0,0,-1,0,0,0,0,0
155,Vanuatu,2919,Fruits - Excluding Wine,5142,Food,,1000 tonnes,21,20,19,20,20,20,20,20,22,22
155,Vanuatu,2919,Fruits - Excluding Wine,645,Food supply quantity (kg/capita/yr),,kg,88.03,81.2,77.96,78.09,74.56,73.22,72.97,71.52,74.98,73.32
155,Vanuatu,2919,Fruits - Excluding Wine,664,Food supply (kcal/capita/day),,kcal/capita/day,140,128,123,123,118,116,116,113,120,117
155,Vanuatu,2919,Fruits - Excluding Wine,674,Protein supply quantity (g/capita/day),,g/capita/day,1.69,1.56,1.51,1.5,1.45,1.44,1.43,1.39,1.48,1.44
155,Vanuatu,2919,Fruits - Excluding Wine,684,Fat supply quantity (g/capita/day),,g/capita/day,0.71,0.64,0.62,0.63,0.59,0.57,0.56,0.56,0.57,0.57
155,Vanuatu,2611,"Oranges, Mandarines",5511,Production,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2611,"Oranges, Mandarines",5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2611,"Oranges, Mandarines",5072,Stock Variation,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2611,"Oranges, Mandarines",5911,Export Quantity,,1000 tonnes,,,,,0,0,,,,
155,Vanuatu,2611,"Oranges, Mandarines",5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2611,"Oranges, Mandarines",5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2611,"Oranges, Mandarines",5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2611,"Oranges, Mandarines",5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2611,"Oranges, Mandarines",5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2611,"Oranges, Mandarines",5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2611,"Oranges, Mandarines",5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2611,"Oranges, Mandarines",5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,
155,Vanuatu,2611,"Oranges, Mandarines",5142,Food,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2611,"Oranges, Mandarines",645,Food supply quantity (kg/capita/yr),,kg,0.67,0.65,0.61,0.56,0.38,0.68,0.54,0.57,0.59,0.6
155,Vanuatu,2611,"Oranges, Mandarines",664,Food supply (kcal/capita/day),,kcal/capita/day,2,1,1,1,1,1,1,1,1,1
155,Vanuatu,2611,"Oranges, Mandarines",674,Protein supply quantity (g/capita/day),,g/capita/day,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02
155,Vanuatu,2611,"Oranges, Mandarines",684,Fat supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",5511,Production,,1000 tonnes,,,,,0,0,0,0,,
155,Vanuatu,2612,"Lemons, Limes and products",5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",5072,Stock Variation,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",5911,Export Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2612,"Lemons, Limes and products",5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2612,"Lemons, Limes and products",5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2612,"Lemons, Limes and products",5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2612,"Lemons, Limes and products",5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2612,"Lemons, Limes and products",5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",5142,Food,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",645,Food supply quantity (kg/capita/yr),,kg,0,0,0,0,0,0,0.15,0.28,0,0
155,Vanuatu,2612,"Lemons, Limes and products",664,Food supply (kcal/capita/day),,kcal/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",674,Protein supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2612,"Lemons, Limes and products",684,Fat supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2613,Grapefruit and products,5511,Production,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2613,Grapefruit and products,5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2613,Grapefruit and products,5072,Stock Variation,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2613,Grapefruit and products,5911,Export Quantity,,1000 tonnes,,,,,,0,,,,
155,Vanuatu,2613,Grapefruit and products,5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2613,Grapefruit and products,5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2613,Grapefruit and products,5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2613,Grapefruit and products,5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2613,Grapefruit and products,5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2613,Grapefruit and products,5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2613,Grapefruit and products,5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2613,Grapefruit and products,5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,
155,Vanuatu,2613,Grapefruit and products,5142,Food,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2613,Grapefruit and products,645,Food supply quantity (kg/capita/yr),,kg,0,0,0,0,0,0,0,0.01,0.01,0.01
155,Vanuatu,2613,Grapefruit and products,664,Food supply (kcal/capita/day),,kcal/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2613,Grapefruit and products,674,Protein supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2613,Grapefruit and products,684,Fat supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2614,"Citrus, Other",5511,Production,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2614,"Citrus, Other",5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2614,"Citrus, Other",5072,Stock Variation,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2614,"Citrus, Other",5911,Export Quantity,,1000 tonnes,0,0,0,0,,,,,,
155,Vanuatu,2614,"Citrus, Other",5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2614,"Citrus, Other",5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2614,"Citrus, Other",5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2614,"Citrus, Other",5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2614,"Citrus, Other",5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2614,"Citrus, Other",5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2614,"Citrus, Other",5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2614,"Citrus, Other",5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,
155,Vanuatu,2614,"Citrus, Other",5142,Food,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2614,"Citrus, Other",645,Food supply quantity (kg/capita/yr),,kg,0.05,0.13,0,0,0.04,0.03,0,0.02,0.06,0.05
155,Vanuatu,2614,"Citrus, Other",664,Food supply (kcal/capita/day),,kcal/capita/day,0,1,0,0,0,0,0,0,0,0
155,Vanuatu,2614,"Citrus, Other",674,Protein supply quantity (g/capita/day),,g/capita/day,0,0.01,0,0,0,0,0,0,0,0
155,Vanuatu,2614,"Citrus, Other",684,Fat supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2615,Bananas,5511,Production,,1000 tonnes,16,15,16,16,16,16,16,17,17,17
155,Vanuatu,2615,Bananas,5611,Import Quantity,,1000 tonnes,0,0,0,0,,0,0,0,0,0
155,Vanuatu,2615,Bananas,5911,Export Quantity,,1000 tonnes,0,0,0,0,,,,,,
155,Vanuatu,2615,Bananas,5301,Domestic supply quantity,,1000 tonnes,16,15,16,16,16,16,16,17,17,17
155,Vanuatu,2615,Bananas,5123,Losses,,1000 tonnes,0,0,0,0,0,0,0,0,1,1
155,Vanuatu,2615,Bananas,5154,Other uses (non-food),,1000 tonnes,,,,,0,0,0,0,0,0
155,Vanuatu,2615,Bananas,5171,Tourist consumption,,1000 tonnes,2,2,2,2,2,2,2,2,0,0
155,Vanuatu,2615,Bananas,5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2615,Bananas,5142,Food,,1000 tonnes,14,13,13,14,14,14,14,14,16,16
155,Vanuatu,2615,Bananas,645,Food supply quantity (kg/capita/yr),,kg,58.98,53.7,54.16,53.58,53.04,52.47,51.5,50.57,55.35,53.68
155,Vanuatu,2615,Bananas,664,Food supply (kcal/capita/day),,kcal/capita/day,102,93,93,92,92,91,89,87,96,93
155,Vanuatu,2615,Bananas,674,Protein supply quantity (g/capita/day),,g/capita/day,1.29,1.17,1.19,1.17,1.16,1.15,1.13,1.11,1.22,1.18
155,Vanuatu,2615,Bananas,684,Fat supply quantity (g/capita/day),,g/capita/day,0.33,0.29,0.3,0.3,0.29,0.28,0.29,0.28,0.3,0.29
155,Vanuatu,2616,Plantains,5511,Production,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5611,Import Quantity,,1000 tonnes,,,,,0,0,0,0,0,0
155,Vanuatu,2616,Plantains,5072,Stock Variation,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5911,Export Quantity,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5301,Domestic supply quantity,,1000 tonnes,0,0,0,,0,0,0,0,0,0
155,Vanuatu,2616,Plantains,5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5171,Tourist consumption,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2616,Plantains,5170,Residuals,,1000 tonnes,,,,,0,0,0,0,0,
155,Vanuatu,2616,Plantains,5142,Food,,1000 tonnes,,,,,0,0,0,0,0,0
155,Vanuatu,2616,Plantains,645,Food supply quantity (kg/capita/yr),,kg,,,,,0,0,0,0,0,0
155,Vanuatu,2616,Plantains,664,Food supply (kcal/capita/day),,kcal/capita/day,,,,,0,0,0,0,0,0
155,Vanuatu,2616,Plantains,674,Protein supply quantity (g/capita/day),,g/capita/day,,,,,0,0,0,0,0,0
155,Vanuatu,2616,Plantains,684,Fat supply quantity (g/capita/day),,g/capita/day,,,,,0,0,0,0,0,0
155,Vanuatu,2617,Apples and products,5511,Production,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2617,Apples and products,5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2617,Apples and products,5072,Stock Variation,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2617,Apples and products,5911,Export Quantity,,1000 tonnes,0,0,0,0,,,,,,
155,Vanuatu,2617,Apples and products,5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2617,Apples and products,5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2617,Apples and products,5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2617,Apples and products,5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2617,Apples and products,5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2617,Apples and products,5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2617,Apples and products,5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2617,Apples and products,5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,
155,Vanuatu,2617,Apples and products,5142,Food,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2617,Apples and products,645,Food supply quantity (kg/capita/yr),,kg,0.79,0.69,0.69,0.69,0.69,0.69,0.69,0.93,0.9,0.86
155,Vanuatu,2617,Apples and products,664,Food supply (kcal/capita/day),,kcal/capita/day,1,1,1,1,1,1,1,1,1,1
155,Vanuatu,2617,Apples and products,674,Protein supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2617,Apples and products,684,Fat supply quantity (g/capita/day),,g/capita/day,0.01,0,0,0,0,0,0,0.01,0.01,0.01
155,Vanuatu,2618,Pineapples and products,5511,Production,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2618,Pineapples and products,5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2618,Pineapples and products,5072,Stock Variation,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2618,Pineapples and products,5911,Export Quantity,,1000 tonnes,,,,,,0,,,,0
155,Vanuatu,2618,Pineapples and products,5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2618,Pineapples and products,5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2618,Pineapples and products,5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2618,Pineapples and products,5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2618,Pineapples and products,5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2618,Pineapples and products,5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2618,Pineapples and products,5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2618,Pineapples and products,5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2618,Pineapples and products,5142,Food,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2618,Pineapples and products,645,Food supply quantity (kg/capita/yr),,kg,0.32,0.26,0.15,0.15,0.18,0.15,0.14,0.18,0.18,0.18
155,Vanuatu,2618,Pineapples and products,664,Food supply (kcal/capita/day),,kcal/capita/day,1,1,0,0,0,0,0,0,0,0
155,Vanuatu,2618,Pineapples and products,674,Protein supply quantity (g/capita/day),,g/capita/day,0.01,0,0,0,0,0,0,0,0,0
155,Vanuatu,2618,Pineapples and products,684,Fat supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2619,Dates,5511,Production,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2619,Dates,5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2619,Dates,5072,Stock Variation,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2619,Dates,5911,Export Quantity,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2619,Dates,5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2619,Dates,5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2619,Dates,5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2619,Dates,5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2619,Dates,5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2619,Dates,5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2619,Dates,5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2619,Dates,5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,
155,Vanuatu,2619,Dates,5142,Food,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2619,Dates,645,Food supply quantity (kg/capita/yr),,kg,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2619,Dates,664,Food supply (kcal/capita/day),,kcal/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2619,Dates,674,Protein supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2619,Dates,684,Fat supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),5511,Production,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2620,Grapes and products (excl wine),5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),5072,Stock Variation,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),5911,Export Quantity,,1000 tonnes,0,0,0,0,,,,,,
155,Vanuatu,2620,Grapes and products (excl wine),5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2620,Grapes and products (excl wine),5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2620,Grapes and products (excl wine),5123,Losses,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2620,Grapes and products (excl wine),5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2620,Grapes and products (excl wine),5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2620,Grapes and products (excl wine),5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),5142,Food,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),645,Food supply quantity (kg/capita/yr),,kg,0.09,0.23,0.1,0.08,0.06,0.07,0.09,0.1,0.12,0.07
155,Vanuatu,2620,Grapes and products (excl wine),664,Food supply (kcal/capita/day),,kcal/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),674,Protein supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2620,Grapes and products (excl wine),684,Fat supply quantity (g/capita/day),,g/capita/day,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2625,"Fruits, other",5511,Production,,1000 tonnes,6,6,5,6,6,5,5,5,5,5
155,Vanuatu,2625,"Fruits, other",5611,Import Quantity,,1000 tonnes,1,1,0,1,1,1,1,1,0,0
155,Vanuatu,2625,"Fruits, other",5072,Stock Variation,,1000 tonnes,0,0,0,0,0,1,0,0,0,0
155,Vanuatu,2625,"Fruits, other",5911,Export Quantity,,1000 tonnes,0,0,0,0,1,0,0,0,0,0
155,Vanuatu,2625,"Fruits, other",5301,Domestic supply quantity,,1000 tonnes,7,7,6,6,4,5,6,6,6,6
155,Vanuatu,2625,"Fruits, other",5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2625,"Fruits, other",5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2625,"Fruits, other",5123,Losses,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2625,"Fruits, other",5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2625,"Fruits, other",5154,Other uses (non-food),,1000 tonnes,,,,,0,0,0,0,0,
155,Vanuatu,2625,"Fruits, other",5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2625,"Fruits, other",5170,Residuals,,1000 tonnes,0,0,0,0,-1,0,0,0,0,0
155,Vanuatu,2625,"Fruits, other",5142,Food,,1000 tonnes,6,6,6,6,5,5,6,5,5,5
155,Vanuatu,2625,"Fruits, other",645,Food supply quantity (kg/capita/yr),,kg,27.11,25.53,22.25,23.02,20.17,19.13,19.85,18.85,17.76,17.88
155,Vanuatu,2625,"Fruits, other",664,Food supply (kcal/capita/day),,kcal/capita/day,33,31,27,28,24,23,24,23,21,22
155,Vanuatu,2625,"Fruits, other",674,Protein supply quantity (g/capita/day),,g/capita/day,0.37,0.35,0.31,0.32,0.28,0.26,0.28,0.26,0.24,0.25
155,Vanuatu,2625,"Fruits, other",684,Fat supply quantity (g/capita/day),,g/capita/day,0.37,0.35,0.32,0.33,0.3,0.28,0.28,0.27,0.26,0.26
155,Vanuatu,2922,Stimulants,5511,Production,,1000 tonnes,2,1,2,2,2,2,2,2,2,2
155,Vanuatu,2922,Stimulants,5611,Import Quantity,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2922,Stimulants,5072,Stock Variation,,1000 tonnes,0,0,1,0,0,0,0,-1,0,0
155,Vanuatu,2922,Stimulants,5911,Export Quantity,,1000 tonnes,2,1,1,2,2,1,2,3,1,2
155,Vanuatu,2922,Stimulants,5301,Domestic supply quantity,,1000 tonnes,0,0,0,0,0,1,0,0,0,0
155,Vanuatu,2922,Stimulants,5521,Feed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2922,Stimulants,5527,Seed,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2922,Stimulants,5123,Losses,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2922,Stimulants,5131,Processing,,1000 tonnes,,,,,,,,,,
155,Vanuatu,2922,Stimulants,5154,Other uses (non-food),,1000 tonnes,,,,,,,,,,
155,Vanuatu,2922,Stimulants,5171,Tourist consumption,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2922,Stimulants,5170,Residuals,,1000 tonnes,0,0,0,0,0,0,0,0,0,0
155,Vanuatu,2922,Stimulants,5142,Food,,1000 tonnes,0,0,0,0,0,1,0,0,0,0
155,Vanuatu,2922,Stimulants,645,Food supply quantity (kg/capita/yr),,kg,0.65,0.7,0.65,0.55,0.84,1.9,1.17,0.41,1.01,0.58
155,Vanuatu,2922,Stimulants,664,Food supply (kcal/capita/day),,kcal/capita/day,9,10,5,5,10,24,13,6,13,5
155,Vanuatu,2922,Stimulants,674,Protein supply quantity (g/capita/day),,g/capita/day,0.21,0.24,0.14,0.14,0.15,0.27,0.19,0.11,0.17,0.14
